"Title","Edition","ISBN","Publisher Name","Publishing Year","Serial Title","Call Number","Language","publishing place","Classification","Notes","Image","File Attach",,"Subject","Item Start value","Specific Detail Info","Copies","Price","label","Supplier","Subtitle","Keyword","Book review","Standards","Frequency"
"MACMILLAN POETRY: THEY THINK IT'S ALL OVER!",,"978-0-330-54590-7","MACMILLAN",2011,,,,,"821/ORM",,,,"ORME.DAVID;Author",,,,,110,,"BULSAR BOOK STORE",,,,"ENGLISH POETRY",
"MACMILLAN POETRY: THE AMAZING CAPTAIN CONCORDE",,"978-1-4472-0172-4","MACMILLAN",2011,,,,,"821/COO",,,,"COOKSON.PAUL;Author",,,,,110,,"BULSAR BOOK STORE",,,,"ENGLISH POETRY",
"MACMILLAN POETRY: ALIENS STOLE MY UNDERPANTS",,"978-1-4472-0169-4","MACMILLAN",2011,,,,,"821/MOS",,,,"MOSES.BRIAN;Author",,,,,110,,"BULSAR BOOK STORE",,,,"ENGLISH POETRY",
"MACMILLAN POETRY: A SEA CREATURE ATE MY TEACHER",,"978-1-4472-0019-2","MACMILLAN",2011,,,,,"821/MOS",,,,"MOSES.BRIAN;Author",,,,,110,,"BULSAR BOOK STORE",,,,"ENGLISH POETRY",
"MACMILLAN POETRY: MORE SECRET LIVES OF TEACHERS",,"978-1-4472-0017-8","MACMILLAN",2011,,,,,"821/MOS",,,,"MOSES.BRIAN;Author",,,,,110,,"BULSAR BOOK STORE",,,,"ENGLISH POETRY",
"NELSON MANDELA",,"978-0-7613-4376-9","LERNER(SHREE)",2009,,,,,"920/BOO",,,,"BOOTHROYD.JENNIFER ;Author",,,,,110,,"BULSAR BOOK STORE",,,,"BIOGRAHY",
"MOTHER TERESA",,"978-0-7613-4375-2","LERNER(SHREE)",2009,,,,,"920/NEL",,,,"NELSON.ROBIN;Author",,,,,110,,"BULSAR BOOK STORE",,,,"BIOGRAHY",
"MARTIN LUTHER KING",,"978-0-7613-4373-8","LERNER(SHREE)",2009,,,,,"920/RIV",,,,"RIVERA.SHEILA ;Author",,,,,110,,"BULSAR BOOK STORE",,,,"BIOGRAHY",
"MOHANDAS GANDHI",,"978-0-7613-4374-5","LERNER(SHREE)",2009,,,,,"920/RIV",,,,"RIVERA.SHEILA ;Author",,,,,110,,"BULSAR BOOK STORE",,,,"BIOGRAHY",
"THE DALAI LAMA",,"978-0-7613-4377-6","LERNER(SHREE)",2009,,,,,"920/RIV",,,,"RIVERA.SHEILA ;Author",,,,,110,,"BULSAR BOOK STORE",,,,"BIOGRAHY",
"ALEXANDER GRAHAM BELL",,"978-0-7613-4372-1","LERNER(SHREE)",2009,,,,,"920/RIV",,,,"RIVERA.SHEILA ;Author",,,,,110,,"BULSAR BOOK STORE",,,,"BIOGRAHY",
"LITTLE LAMB LOST",,"978-1-60992-127-9","QEB PUBLICATION(SILVER DOLPHIN)",2011,,,,,"823/BED",,,,"BEDFORD.DAVID;Author SAPP.KAREN;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"THE BIG",,"978-1-60992-128-6","QEB PUBLICATION(SILVER DOLPHIN)",2007,,,,,"823/CAS",,,,"CASTLE.CAROLINE;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"FIRST PLACE FREDDIE",,"978-1-60992-129-3","QEB PUBLICATION(SILVER DOLPHIN)",2011,,,,,"823/BEN",,,,"BENTLY.PETER;Author HOWARTH.DANIEL;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"IF THE WIND CHANGES…..",,"978-1-60992-130-9","QEB PUBLICATION(SILVER DOLPHIN)",2011,,,,,"823/SMA",,,,"SMALLMAN.STEVE;Author HOWARTH.DANIEL;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"BLAST OFF!",,"978-1-60992-131-6","QEB PUBLICATION(SILVER DOLPHIN)",2011,,,,,"823/DOY",,,,"DOYLE.MALACHY;Author MCLEAN.GILL;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"HOME, SWEET HOME",,"978-1-60992-132-3","QEB PUBLICATION(SILVER DOLPHIN)",2008,,,,,"823/PIT",,,,"PITCHER.CAROLINE;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"GUS GOES TO SCHOOL",,"978-1-60710-355-4","QEB PUBLICATION(SILVER DOLPHIN)",2007,,,,,"823/PET",,,,"PETTY.KATE;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"SAID MOUSE TO MOLE",,"978-1-90710-356-1","QEB PUBLICATION(SILVER DOLPHIN)",2006,,,,,"823/BEV",,,,"BEVAN.CLARE;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"THE TICKETY TALE TELLER",,"978-1-60710-354-7","QEB PUBLICATION(SILVER DOLPHIN)",2007,,,,,"823/HAS",,,,"HASELHURST.MAUREEN;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"TIDDALIK THE FROG",,"978-1-60710-357-8","QEB PUBLICATION(SILVER DOLPHIN)",2004,,,,,"823/FAU",,,,"FAUNDEZ.ANNE;Author","ENGISH",,,,125,,"BULSAR BOOK STORE",,,,"STORY",
"BIBLE STORIES: DANIEL & THE LIONS",,"978-1-60346-567-0","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: SAMSON & DELILAH",,"978-1-60346-573-1","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: MIRACLES OF CHRIST",,"978-1-60346-571-7","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: MOSES",,"978-1-60346-572-4","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: BIRTH OF CHRIST",,"978-1-60346-566-3","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: JONAH & THE WHALE",,"978-1-60346-570-0","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: DAVID & GOLIATH",,"978-1-60346-568-7","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: JONAH & THE WHALE",,"978-1-60346-570-0","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: BIRTH OF CHRIST",,"978-1-60346-566-3","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: FATHER ABRAHAM",,"978-1-60346-569-4","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: MOSES",,"978-1-60346-572-4","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: DANIEL & THE LIONS",,"978-1-60346-567-0","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: SAMSON & DELILAH",,"978-1-60346-573-1","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: MIRACLES OF CHRIST",,"978-1-60346-571-7","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: FATHER ABRAHAM",,"978-1-60346-569-4","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"BIBLE STORIES: DAVID & GOLIATH",,"978-1-60346-568-7","MACAW BOOKS",,,,,,"200/BIB",,,,,"BIBLE STORIES",,,,60,,"BULSAR BOOK STORE",,,,"RELIGION",
"THE MONKEY & THE CROCODILE ",,9788178132723,"SUNRISE PUBLISHERS",,,,,,"823/MON",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE MONKEY & THE CROCODILE ",,9788178132723,"SUNRISE PUBLISHERS",,,,,,"823/MON",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE MONKEY & THE CROCODILE ",,9788178132723,"SUNRISE PUBLISHERS",,,,,,"823/MON",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE WICKED WOLF",,9788178132716,"SUNRISE PUBLISHERS",,,,,,"823/WIC",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE WICKED WOLF",,9788178132716,"SUNRISE PUBLISHERS",,,,,,"823/WIC",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE WICKED WOLF",,9788178132716,"SUNRISE PUBLISHERS",,,,,,"823/WIC",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE ANTS & THE GRASSHOPPER",,9788178132730,"SUNRISE PUBLISHERS",,,,,,"823/ANT",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE ANTS & THE GRASSHOPPER",,9788178132730,"SUNRISE PUBLISHERS",,,,,,"823/ANT",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE ANTS & THE GRASSHOPPER",,9788178132730,"SUNRISE PUBLISHERS",,,,,,"823/ANT",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE CRAB & THE HERON",,9788178132761,"SUNRISE PUBLISHERS",,,,,,"823/CRA",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE CRAB & THE HERON",,9788178132761,"SUNRISE PUBLISHERS",,,,,,"823/CRA",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE CRAB & THE HERON",,9788178132761,"SUNRISE PUBLISHERS",,,,,,"823/CRA",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE TOWN MOUSE & THE COUNTRY MOUSE",,9788178132778,"SUNRISE PUBLISHERS",,,,,,"823/TOW",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE TOWN MOUSE & THE COUNTRY MOUSE",,9788178132778,"SUNRISE PUBLISHERS",,,,,,"823/TOW",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE TOWN MOUSE & THE COUNTRY MOUSE",,9788178132778,"SUNRISE PUBLISHERS",,,,,,"823/TOW",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE CROWS & THE SERPENT",,9788178132792,"SUNRISE PUBLISHERS",,,,,,"823/CRO",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE CROWS & THE SERPENT",,9788178132792,"SUNRISE PUBLISHERS",,,,,,"823/CRO",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE CROWS & THE SERPENT",,9788178132792,"SUNRISE PUBLISHERS",,,,,,"823/CRO",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE HARE & THE TORTOISE",,9788178132754,"SUNRISE PUBLISHERS",,,,,,"823/HAR",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE HARE & THE TORTOISE",,9788178132754,"SUNRISE PUBLISHERS",,,,,,"823/HAR",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE HARE & THE TORTOISE",,9788178132754,"SUNRISE PUBLISHERS",,,,,,"823/HAR",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE HORSE & THE DONKEY",,9788178132785,"SUNRISE PUBLISHERS",,,,,,"823/HOR",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE HORSE & THE DONKEY",,9788178132785,"SUNRISE PUBLISHERS",,,,,,"823/HOR",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE HORSE & THE DONKEY",,9788178132785,"SUNRISE PUBLISHERS",,,,,,"823/HOR",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE LION & THE MOUSE",,9788178132747,"SUNRISE PUBLISHERS",,,,,,"823/LIO",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE LION & THE MOUSE",,9788178132747,"SUNRISE PUBLISHERS",,,,,,"823/LIO",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE LION & THE MOUSE",,9788178132747,"SUNRISE PUBLISHERS",,,,,,"823/LIO",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE POWER OF RUMOUR",,9788178132709,"SUNRISE PUBLISHERS",,,,,,"823/POW",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE POWER OF RUMOUR",,9788178132709,"SUNRISE PUBLISHERS",,,,,,"823/POW",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"THE POWER OF RUMOUR",,9788178132709,"SUNRISE PUBLISHERS",,,,,,"823/POW",,,,,"ENGISH",,,,45,,"BULSAR BOOK STORE",,,,"STORY",
"100 FACTS SHARKS",,"978-1-84236-883-1","SILVER DOLPHIN",2005,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS BUGS",,"978-1-84236-900-5","SILVER DOLPHIN",2001,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS BIRDS OF PREY",,"978-1-84810-263-7","SILVER DOLPHIN",2010,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS BIG CATS",,"978-1-84236-885-5","SILVER DOLPHIN",2005,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS MONKEYS & APES",,"978-1-84810-234-7","SILVER DOLPHIN",2008,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS REPTILES & AMPHIBIANS",,"978-1-84236-881-7","SILVER DOLPHIN",2001,,,,,"500/KAY",,,,"KAY.ANN;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS CORAL REEF",,"978-1-84810-272-9","SILVER DOLPHIN",2008,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS POLAR LANDS",,"978-1-84810-236-1","SILVER DOLPHIN",2008,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS OCEANS",,"978-1-84236-764-3","SILVER DOLPHIN",2002,,,,,"500/OLI",,,,"OLIVER.CLARE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS RAINFORESTS",,"978-1-84810-162-3","SILVER DOLPHIN",2009,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS EXTREME EARTH",,"978-1-84810-232-3","SILVER DOLPHIN",2008,,,,,"500/CLA",,,,"CLAYBOURNE.ANNA;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS WEATHER",,"978-1-84236-762-9","SILVER DOLPHIN",2002,,,,,"500/OLI",,,,"OLIVER.CLARE;Author",,,,,150,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS GIANT MAHINES : THE INSIDE STORY ON HOW MAMMOTH MACHINES WORK",,"978-1-84810-284-2","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS AIRCRAFT : THE INSIDE STORY ON HOW FLYING MACHINES WORK",,"978-1-84810-163-0","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS SHIPS AND SUBMARINES :THE INSIDE STORY ON HOW WATERCRAFT WORK",,"978-1-84810-128-9","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS CARS, TRUCKS AND BIKES: THE INSIDE STORY ON HOW ROAD MACHINES WORK",,"978-1-84810-129-6","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS MILITARY MACHINES: THE INSIDE STORY ON HOW MILITARY MACHINES WORK",,"978-1-84810-285-9","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS EMERGENCY VEHICLES: THE INSIDE STORY ON HOW EMERGENCY MACHINES WORK",,"978-1-84810-287-3","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS ENERGY AND POWER : THE INSIDE STORY ON HOW ENERGY SYSTEMS WORK",,"978-1-84810-138-8","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS SPACE EXPLORATION : THE INSIDE STORY ON HOW SPACECRAFT WORK",,"978-1-84810-119-7","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS GADGETS: THE INSIDE STORY ON HOW GADGETS WORK",,"978-1-84810-135-7","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"HOW IT WORKS SPEED MACHINES : THE INSIDE STORY ON HOW SUPER-FAST VEHICLES WORK",,"978-1-84810-286-6","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS BEARS",,"978-1-84810-230-9","MILES KELLY",2010,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS SHIPWRECKS",,"978-1-84810-239-2","MILES KELLY",2010,,,,,"500/MAC",,,,"MACDONALD.FIONA;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS FLIGHT",,"978-1-84810-233-0","MILES KELLY",2010,,,,,"500/BEC",,,,"BECKLAKE.SUE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS MONKEYS & APES",,"978-1-84810-234-7","MILES KELLY",2010,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS YAMPIRES",,"978-1-84810-475-4","MILES KELLY",2011,,,,,"500/MAC",,,,"MACDONALD.FIONA;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS ENDANGERED ANIMALS",,"978-1-84810-231-6","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS ANCIENT GREECE",,"978-1-84810-127-2","MILES KELLY",2009,,,,,"500/MAC",,,,"MACDONALD.FIONA;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS NOCTURNAL ANIMALS",,"978-1-84810-235-4","MILES KELLY",2010,,,,,"500/BED",,,,"BEDOYERE.CAMILLA DE LA;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS INVENTIONS",,"978-1-84236-879-4","MILES KELLY",2009,,,,,"500/BRE",,,,"BREWER.DUNCAN;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"100 FACTS POLAR LANDS",,"978-1-84810-236-1","MILES KELLY",2010,,,,,"500/PAR",,,,"PARKER.STEVE;Author",,,,,125,,"BULSAR BOOK STORE",,,,"SCIENCE",
"JUNIOUR ILLUSTRATED CLASSICS : A TALE OF TWO CITIES",,"978-81-8499-122-2","SHREE",2010,,,,,"823/DIC",,,,"DICKENS.CHARLES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : AROUND THE WORLD IN 80 DAYS",,"978-81-8499-110-9","SHREE",2010,,,,,"823/VER",,,,"VERNE.JULES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : AROUND THE WORLD IN 80 DAYS",,"978-81-8499-110-9","SHREE",2010,,,,,"823/VER",,,,"VERNE.JULES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : TREASURE ISLAND",,"978-81-8499-125-3","SHREE",2010,,,,,"823/STE",,,,"STEVENSON.LOUIS ROBERT;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : ROBINSON CRUSOE",,"978-81-8499-120-8","SHREE",2010,,,,,"823/DEF",,,,"DEFOE.DANIEL;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : JOURNEY TO THE CENTRE OF THE EARTH",,"978-81-8499-116-1","SHREE",2010,,,,,"823/VER",,,,"VERNE.JULES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : ROBIN HOOD",,"978-81-8499-119-2","SHREE",2010,,,,,"823/PYL",,,,"PYLE.HOWARD;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : HEIDI",,"978-81-8499-115-4","SHREE",2010,,,,,"823/SPY",,,,"SPYRI.JOHANNA;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : DAVID COPPERFIELD",,"978-81-8499-112-3","SHREE",2010,,,,,"823/DIC",,,,"DICKENS.CHARLES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : KIDNAPPED",,"978-81-8499-117-8","SHREE",2010,,,,,"823/STE",,,,"STEVENSON.LOUIS ROBERT;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : ROBIN HOOD",,"978-81-8499-119-2","SHREE",2010,,,,,"823/PYL",,,,"PYLE.HOWARD;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : THE ADVENTURES OF TOM SAWYER",,"978-81-8499-109-3","SHREE",2010,,,,,"823/TWA",,,,"TWAIN. MARK;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : OLIVER TWIST",,"978-81-8499-118-5","SHREE",2010,,,,,"823/DIC",,,,"DICKENS.CHARLES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : THE TIME MACHINE",,"978-81-8499-124-6","SHREE",2010,,,,,"823/WEL",,,,"WELLS.H.G.;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : BLACK BEAUTY",,"978-81-8499-111-6","SHREE",2010,,,,,"823/SEW",,,,"SEWELL.ANNA;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : GULLIVER'S TRAVELS",,"978-81-8499-114-7","SHREE",2010,,,,,"823/SWI",,,,"SWIFT.JONATHAN;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : 20,000 LEAGUES UNDER THE SEA",,"978-81-8499-108-6","SHREE",2010,,,,,"823/VER",,,,"VERNE.JULES;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"JUNIOUR ILLUSTRATED CLASSICS : THE THREE MUSKETEERS",,"978-81-8499-123-9","SHREE",2010,,,,,"823/DUM",,,,"DUMAS.ALEXANDRE;Author","ENGISH",,,,65,,"BULSAR BOOK STORE",,,,"FICTION",
"LUCKY LUKE : THE HANGED MAN'S RODE AND OTHER STORIES",,"978-81-286-3566-3","EURO BOOKS",2013,,,,,"823/VIC",,,,"VICQ,GOSCINNY,DOMI.DOM ,LODEWIJK;Author GROOT.DE;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : LUCKY LUKE'S FIANCEE",,"978-81-286-3573-1","EURO BOOKS",2013,,,,,"823/VID",,,,"VIDAL.GUY;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : GHOST HUNT",,"978-81-286-3558-8","EURO BOOKS",2013,,,,,"823/BAN",,,,"BANDA.LO HARTOG VAN;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : THE BEAUTIFUL PROVINCE",,"978-81-286-3576-2","EURO BOOKS",2013,,,,,"823/GER",,,,"GERRA.LAURENT;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : OKLAHOMA JIM",,"978-81-286-3563-2","EURO BOOKS",2013,,,,,"823/LET",,,,"LETURGIE.J.;Author PEARCE;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : THE BALLAD OF THE DALTONS AND OTHER STORIES",,"978-81-286-3579-3","EURO BOOKS",2013,,,,,"823/GOS",,,,"GOSCINNY;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : FINGERS",,"978-81-286-3568-7","EURO BOOKS",2013,,,,,"823/BAN",,,,"BANDA.LO HARTOG VAN;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
"LUCKY LUKE : KID LUCKY",,"978-81-286-3560-1","EURO BOOKS",2013,,,,,"823/LET",,,,"LETURGIE;Author","ENGISH",,,,85,,"BULSAR BOOK STORE",,,,"STORY",
