Title,Edition,ISBN,Publisher Name,Publishing Year,Serial Title,Call Number,Language,publishing place,Classification,Notes,Image,File Attach,Author,Subject,Item Start value,Specific Detail Info,Copies,Price,label,Supplier,Subtitle,Keyword,Book review,Standards,Frequency,
Bob Saves the Porcupines,First,,Simon Spotlight,2001,,2113,English,New York,,,,,Diane Redmond,,2113,,1,$3.50 ,,Simon Spotlight,,,,,,
Smelly Socks,First,,Scholastic Inc Pub.,2004,,2114,English,New York,,,,,Robert Munsch,,2114,,1,$4.99 ,,Scholastic Pub,,,,,,
Ira Sleeps Over,First,,Scholastic Inc Pub.,1972,,2115,English,New York,,,,,Bernard Waber,,2115,,1,$3.99 ,,Scholastic Pub,,,,,,
Too Many Pumpkins,First,,Scholastic Inc Pub.,1996,,2116,English,New York,,,,,Linda White,,2116,,1,$3.99 ,,Scholastic Pub,,,,,,
Sleepy Me,First,,Macmillan Publishing ,2001,,2117,English,New York,,,,,Marni McGee,,2117,,1,$3.99 ,,Macmillan Pub,,,,,,
How About a Hug?,First,,Scholastic Inc Pub.,2003,,2118,English,New York,,,,,Nancy Carlson,,2118,,1,$3.99 ,,Scholastic Pub,,,,,,
How I Become a Pirate,First,,Scholastic Inc Pub.,2003,,2119,English,New York,,,,,Melinda Long,,2119,,1,$3.99 ,,Scholastic Pub,,,,,,
A Book of Friends,First,,Scholastic Inc Pub.,1999,,2120,English,New York,,,,,Dave Ross,,2120,,1,$3.99 ,,Scholastic Pub,,,,,,
Zen Shorts,First,,Scholastic Inc Pub.,2005,,2121,English,New York,,,,,Jon J Muth,,2121,,1,$3.99 ,,Scholastic Pub,,,,,,
SnowBear's Christmas Countdown,First,,Scholastic Inc Pub.,2005,,2122,English,New York,,,,,Theresa Smythe,,2122,,1,$3.99 ,,Scholastic Pub,,,,,,
Kiss Good Night,First,,Scholastic Inc Pub.,2005,,2123,English,New York,,,,,Amy Hest,,2123,,1,$2.95 ,,Scholastic Pub,,,,,,
All the Pretty Horses,First,,Scholastic Inc Pub.,1974,,2124,English,New York,,,,,Susan Jeffers,,2124,,1,$3.99 ,,Scholastic Pub,,,,,,
Dinosaurs Halloween,First,,Scholastic Inc Pub.,1987,,2125,English,New York,,,,,Liza Donnelly,,2125,,1,$3.99 ,,Scholastic Pub,,,,,,
A New Person in my Class,First,,Scholastic Inc Pub.,2007,,2126,English,New York,,,,,David Parker,,2126,,1,$3.99 ,,Scholastic Pub,,,,,,
Born to be wild,First,,Scholastic Inc Pub.,2005,,2127,English,New York,,,,,Erica David,,2127,,1,$3.99 ,,Scholastic Pub,,,,,,
One Mitten,First,,Scholastic Inc Pub.,2007,,2128,English,New York,,,,,Kristine George,,2128,,1,$3.99 ,,Scholastic Pub,,,,,,
My Love for You all year Round,First,,Scholastic Inc Pub.,2005,,2129,English,New York,,,,,Susan L. Roth,,2129,,1,$3.99 ,,Scholastic Pub,,,,,,
The Big Wave,First,,Frontline Phonics Readers,1998,,2130,English,New York,,,,,Leo D Hall,,2130,,1,$1.50 ,,Frontline Phonics Readers,,,,,,
Madelline,First,,Scholastic Inc Pub.,1982,,2131,English,New York,,,,,Ludwig Bemelmans,,2131,,1,$3.99 ,,Scholastic Pub,,,,,,
No plain Pets!,First,,Trumpet Club Pub,1991,,2132,English,New York,,,,,Marc Ian Barasch,,2132,,1,$3.99 ,,Trumpet Club,,,,,,
Johnny Appleseed,First,,Scholastic Inc Pub.,1989,,2133,English,New York,,,,,Steven Kellogg,,2133,,1,$3.99 ,,Scholastic Pub,,,,,,
One Fine Day,First,,Trumpet Club Pub,1971,,2134,English,New York,,,,,Nonny Hogrogian,,2134,,1,$3.99 ,,Trumpet Club,,,,,,
Mouse Paint,First,,Trumpet Club Pub,1989,,2135,English,New York,,,,,Ellen Stoll Waish,,2135,,1,$3.99 ,,Trumpet Club,,,,,,
The Biggest Leaf Pile,First,,Scholastic Inc Pub.,2003,,2136,English,New York,,,,,Steve Metzger,,2136,,1,$3.99 ,,Scholastic Pub,,,,,,
Be Bop Backpacks,First,,Four corners Designs,1997,,2137,English,New York,,,,,Jennifer Lokey,,2137,,1,$3.99 ,,Four Corners Design,,,,,,
Telling the Truth,First,,Creative Teaching Press,2002,,2138,English,New York,,,,,Regina G Burch,,2138,,1,$2.50 ,,Creative Teaching press,,,,,,
Dad's New Path,First,,Wright Group publishing ,1996,,2139,English,New York,,,,,Darrel and Sally Odgers,,2139,,1,$2.25 ,,Wright Group Publishing,,,,,,
The Whole Grain Choo choo Train,First,,WIC Publishing,2005,,2140,English,New York,,,,,Kathy Reeves,,2140,,1,$3.99 ,,WIC publishing,,,,,,
Fire Engines,First,,Trumpet Club Pub,1986,,2141,English,New York,,,,,Anne Rockwell,,2141,,1,$3.99 ,,Scholastic Pub,,,,,,
Babybug,First,,Ladybug Publishers,2004,,2142,English,New York,,,,,Clara Vulliamy,,2142,,1,$5.00 ,,Ladybug Publishers,,,,,,
Shrek!,First,,Farrar Pub ,1990,,2143,English,New York,,,,,William Steig,,2143,,1,$4.55 ,,Sunburst Book,,,,,,
If you give a Mouse a Cookie,First,,Scholastic Inc Pub.,1985,,2144,English,New York,,,,,Laura Joffe Numeroff,,2144,,1,$3.99 ,,Scholastic Pub,,,,,,
Pumpkin Heads!,First,,Scholastic Inc Pub.,2000,,2145,English,New York,,,,,Wendell Minor,,2145,,1,$3.99 ,,Scholastic Pub,,,,,,
The Chanukkah Guest,First,,Scholastic Inc Pub.,1990,,2146,English,New York,,,,,Eric A Kimmel,,2146,,1,$3.99 ,,Scholastic Pub,,,,,,
No such Things,First,,Houghton Mifflin Company,1983,,2147,English,New York,,,,,Bill Peet,,2147,,1,$3.99 ,,Houghton Mifflin Company,,,,,,
Arthur's First Sleepover,First,,Trumpet Club Pub,1994,,2148,English,New York,,,,,Marc Brown,,2148,,1,$3.99 ,,Trumpet Club,,,,,,
All About Jesus,First,,Bendon Publishing,2011,,2149,English,New York,,,,,Kim Mitzo Thompson,,2149,,1,$3.99 ,,Bendon Publishing,,,,,,
How do you Hug,First,,Simon Spotlight,1999,,2150,English,New York,,,,,Laurie Isop,,2150,,1,$2.50 ,,Simon Spotlight,,,,,,
The frog prince ,First,,Priority Publication,2011,,2151,English,New York,,,,,Priority Pub,,2151,,1,$2.50 ,,Butterfly Books,,,,,,
An Elephant's Trunk,First,,Scott Foresman and Company,2011,,2152,English,New York,,,,,Mark Bueller,,2152,,1,$2.50 ,,Scott Foresman Publishing,,,,,,
The Best Yard sale,First,,Chick fill Publication,2010,,2153,English,New York,,,,,Mercer Mayer,,2153,,1,$2.50 ,,Harper Festival,,,,,,
One Mitten,First,,Scholastic Inc Pub.,2007,,2154,English,New York,,,,,Kristine George,,2154,,1,$2.50 ,,Scholastic Pub,,,,,,
Fritz and the Mess fairy,First,,Trumpet Club Pub,1991,,2155,English,New York,,,,,Rosemary wells,,2155,,1,$3.99 ,,Trumpet Club,,,,,,
If you Take A Mouse to the Movies,First,,Scholastic Inc Pub.,2000,,2156,English,New York,,,,,Laura Numeroff,,2156,,1,$3.99 ,,Scholastic Pub,,,,,,
Maybe a Bear Ate It!,First,,Orchard Books,2000,,2157,English,New York,,,,,Robie H Harris,,2157,,1,$3.99 ,,Scholastic Pub,,,,,,
Spot the Differences,First,,Shree Book Centre,2013,,2158,English,Mumbai,,,,,Shree Book,,2158,,1,46,,Shree Book Centre,,,,,,
Pablo's Tree,First,,Scholastic Inc Pub.,1994,,2159,English,New York,,,,,Pat Mora,,2159,,1,$3.99 ,,Scholastic Pub,,,,,,
The Snow Bear,First,,Scholastic Inc Pub.,2001,,2160,English,New York,,,,,Miriam Moss,,2160,,1,$3.99 ,,Scholastic Pub,,,,,,
Stop the Tot!,First,,Scholastic Inc Pub.,2001,,2161,English,New York,,,,,Grace Maccarone,,2161,,1,$2.50 ,,Scholastic Pub,,,,,,
Barney says Play Safely,First,,Baeney Publishing,1996,,2162,English,New York,,,,,Margie Larsen,,2162,,1,$4.25 ,,Barney Pub,,,,,,
Easter Bunny's on his way,First,,Scholastic Inc Pub.,2005,,2163,English,New York,,,,,Brian James,,2163,,1,$3.99 ,,Scholastic Pub,,,,,,
Kung Fu Panda the Furious Five,First,,Harper Entertainment,2005,,2164,English,New York,,,,,Scout Driggs,,2164,,1,$2.50 ,,Harper Entertainment,,,,,,
I am Extremely absolutely Boiling,First,,Grosset and Dunlap,2009,,2165,English,New York,,,,,Lauren Child,,2165,,1,$3.99 ,,Grosset & Dunlap,,,,,,
In the Air,First,,Scholastic Inc Pub.,1999,,2166,English,New York,,,,,Samantha Berger,,2166,,1,$3.99 ,,Scholastic Pub,,,,,,
Thabo & Kanoni,First,,Creative Publishing,2005,,2167,English,New York,,,,,Ayana ,,2167,,1,$1.50 ,,Creative Publishing,,,,,,
I Accept you as you Are?,First,,Scholastic Inc Pub.,2004,,2168,English,New York,,,,,David Parker,,2168,,1,$2.50 ,,Scholastic Pub,,,,,,
Watch where you go,First,,Scholastic Inc Pub.,1990,,2169,English,New York,,,,,Sally Noll,,2169,,1,$3.99 ,,Scholastic Pub,,,,,,
If you give a Mouse a Cookie,First,,Scholastic Inc Pub.,1985,,2170,English,New York,,,,,Laura Joffe Numeroff,,2170,,1,$3.99 ,,Scholastic Pub,,,,,,
Hailstones and Halibut Bones,First,,Trumpet Club Pub,1961,,2171,English,New York,,,,,Marry O'nell,,2171,,1,$3.99 ,,Trumpet Club,,,,,,
Kelly In Charge,First,,Macmillan Publishing ,2001,,2172,English,New York,,,,,Janet Cassidy,,2172,,1,$3.99 ,,Macmillan Pub,,,,,,
Nellie Lou's Hairdos,First,,Warner Bros.,1989,,2173,English,New York,,,,,John Sandford,,2173,,1,$9.95 ,,Warner Juvenile Books,,,,,,
Harry and The Haunted House,First,,Planet Production,1994,,2174,English,New York,,,,,Mark schlichting,,2174,,1,$3.99 ,,Random House Pub,,,,,,
An Octopus is amazing,First,,Harper Collins Publishers,1990,,2175,English,New York,,,,,Patricia Lauber,,2175,,1,$3.99 ,,Harper Collins Pub,,,,,,
Bob's Birthday,First,,Scholastic Inc Pub.,2001,,2176,English,New York,,,,,Diane Redmond,,2176,,1,$3.99 ,,Scholastic Pub,,,,,,
Fun with Hats,First,,Mando Publishing,1995,,2177,English,New York,,,,,Lucy Malka,,2177,,1,$2.95 ,,Mando Publishers,,,,,,
The Grouchy Ladybug,First,,Scholastic Inc Pub.,1977,,2178,English,New York,,,,,Eric Carle,,2178,,1,$3.99 ,,Scholastic Pub,,,,,,
Goldie is Mad,First,,Scholastic Inc Pub.,2002,,2179,English,New York,,,,,Margie Palatini,,2179,,1,$2.95 ,,Scholastic Pub,,,,,,
Are you a Spider?,First,,Houghton Mifflin Company,2003,,2180,English,Boston,,,,,Judy Allen,,2180,,1,$5.95 ,,Houghton Mifflin Company,,,,,,
Petunia,First,,Dragonfly Books,2002,,2181,English,New York,,,,,Roger Duooisin,,2181,,1,$3.99 ,,Dragonfly Books,,,,,,
Little Engine Can do Big things,First,,Random House,2000,,2182,English,New York,,,,,Britt Allcroft,,2182,,1,$4.99 ,,Random House Pub,,,,,,
"One Little, Two Little Three Little Apples",First,,Scholastic Inc Pub.,2005,,2183,English,New York,,,,,Matt Ringler,,2183,,1,$3.99 ,,Scholastic Pub,,,,,,
Needing Attention,First,,Scholastic Inc Pub.,1996,,2184,English,New York,,,,,Joy Berry,,2184,,1,$3.99 ,,Scholastic Pub,,,,,,
Working Hard with the Mighty Crane,First,,Scholastic Inc Pub.,1998,,2185,English,New York,,,,,Justine Korman,,2185,,1,$3.99 ,,Scholastic Pub,,,,,,
Arthur's Family Vacation,First,,Trumpet Club Pub,1993,,2186,English,New York,,,,,Marc Brown,,2186,,1,$3.99 ,,Trumpet Club,,,,,,
The Best Easter Prize,First,,Scholastic Inc Pub.,2010,,2187,English,New York,,,,,Kristina Evans,,2187,,1,$3.99 ,,Scholastic Pub,,,,,,
Good Dog Carl,First,,Scholastic Inc Pub.,1991,,2188,English,New York,,,,,Alexandra Day,,2188,,1,$3.99 ,,Scholastic Pub,,,,,,
Hello world,First,,Scholastic Inc Pub.,2001,,2189,English,New York,,,,,Manya Stojic,,2189,,1,$5.99 ,,Scholastic Pub,,,,,,
Let's share,First,,PI Publications,2000,,2190,English,New York,,,,,Constance Allen,,2190,,1,$2.50 ,,PI Publication,,,,,,
Pig Gets Stuck,First,,Scholastic Inc Pub.,2001,,2191,English,New York,,,,,Heather Amery,,2191,,1,$1.50 ,,Scholastic Pub,,,,,,
Watch the Woolly Worm,First,,Waterford Institute,2008,,2192,English,New York,,,,,Medge Tovey,,2192,,1,$1.50 ,,Waterford Institute,,,,,,
The Berenstain Bears to the Rescue,First,,Random House,1983,,2193,English,New York,,,,,Berenstain,,2193,,1,$2.50 ,,Random House Pub,,,,,,
Kindergarten Kids,First,,Scholastic Inc Pub.,1994,,2194,English,New York,,,,,Ellen Senisi,,2194,,1,$3.99 ,,Scholastic Pub,,,,,,
Kindergarten Kids,First,,Scholastic Inc Pub.,1994,,2195,English,New York,,,,,Ellen Senisi,,2195,,1,$3.99 ,,Scholastic Pub,,,,,,
The Ghost and the Sansage,First,,Wright Group publishing ,1998,,2196,English,New York,,,,,June Melser,,2196,,1,$3.99 ,,Wright Group Publishing,,,,,,
Young Archaeologists,First,,Harcourt Brace & Company,2001,,2197,English,New York,,,,,Michael cole ,,2197,,1,$2.50 ,,Harcourt Pub,,,,,,
Our Pets,First,,Rigby Pm Collection ,2006,,2198,English,New York,,,,,Julie Haydon,,2198,,1,$3.99 ,,Rigby Pub,,,,,,
Stegosaurus,First,,Scholastic Inc Pub.,2005,,2199,English,New York,,,,,Helen Greathead,,2199,,1,$3.99 ,,Scholastic Pub,,,,,,
Waddle Waddle Quack quack ,First,,Scholastic Inc Pub.,2005,,2200,English,New York,,,,,Barbara Anne Skalak,,2200,,1,$4.99 ,,Scholastic Pub,,,,,,
My Fire Engine,First,,Scholastic Inc Pub.,2005,,2201,English,New York,,,,,Michael Rex,,2201,,1,$3.99 ,,Scholastic Pub,,,,,,
My Family's Changing,First,,Mcdonald Young Books,1998,,2202,English,New York,,,,,Pat Thomas,,2202,,1,$5.95 ,,Macdonald Young Books,,,,,,
Five Little Monkeys Jumping on the Bed,First,,Calrion Book,1989,,2203,English,New York,,,,,Eileen Christelow,,2203,,1,$4.95 ,,Clarion Books,,,,,,
Betcha!,First,,Scholastic Inc Pub.,1997,,2204,English,New York,,,,,Stuart J. Murphy,,2204,,1,$4.99 ,,Scholastic Pub,,,,,,
Elmo Loves You,First,,Dalmatian Press,2005,,2205,English,New York,,,,,Sarah Albee,,2205,,1,$3.50 ,,Dalmatian Press,,,,,,
Diesel 10 Means Trouble,First,,Random House,2000,,2206,English,New York,,,,,Britt Allcroft,,2206,,1,$3.25 ,,Random House Pub,,,,,,
Can you Catch Me?,First,,Kindermusik Pub,2007,,2207,English,New York,,,,,George Ulrich,,2207,,1,$2.50 ,,Kindermusik Pub,,,,,,
The Big wide Mouthed Frog,First,,Scholastic Inc Pub.,1999,,2208,English,New York,,,,,Walker Books Ltd.,,2208,,1,$2.50 ,,Scholastic Pub,,,,,,
Thomas and the Naughty Diesel,First,,Random House,1999,,2209,English,New York,,,,,Josie Yee,,2209,,1,$3.50 ,,Random House Pub,,,,,,
Maybe a Bear Ate It!,First,,Orchard Books,2000,,2210,English,New York,,,,,Robie H Harris,,2210,,1,$2.50 ,,Orchard Books,,,,,,
I Want my Potty,First,,Miller Book Publishers,1988,,2211,English,New York,,,,,Tony Ross,,2211,,1,$6.95 ,,Miller Book Publishers,,,,,,
Kindergarten Count to 100,First,,Scholastic Inc Pub.,2004,,2212,English,New York,,,,,Jacqueline Rogers,,2212,,1,$5.95 ,,Scholastic Pub,,,,,,
Goldilocks and the Three Bears,First,,Scholastic Inc Pub.,2008,,2213,English,New York,,,,,Caralyn Buchner,,2213,,1,$3.99 ,,Scholastic Pub,,,,,,
Whistle for willie,First,,Troll Association,1964,,2214,English,New York,,,,,Ezra jack Keats,,2214,,1,$4.99 ,,Troll associates,,,,,,
Noah's Ark,First,,Zephyr Books,1977,,2215,English,New York,,,,,Peter Spier,,2215,,1,$4.95 ,,Zephyr Book,,,,,,
Amazing Me,First,,Bright Future,2000,,2216,English,New York,,,,,Julia Cook,,2216,,1,$3.99 ,,Bright Future,,,,,,
Johnny Appleseed,First,,Troll Association,1980,,2217,English,New York,,,,,Carol Beach York,,2217,,1,$3.99 ,,Troll associates,,,,,,
I Love Trains,First,,Scholastic Inc Pub.,2002,,2218,English,New York,,,,,Philemon Sturges,,2218,,1,$4.95 ,,Scholastic Pub,,,,,,
Wonderful Watercolour,First,,Scholastic Inc Pub.,2000,,2219,English,New York,,,,,Deborah Schecter,,2219,,1,$3.99 ,,Scholastic Pub,,,,,,
Clouds ,First,,Scholastic Inc Pub.,1997,,2220,English,New York,,,,,Meredith Costain,,2220,,1,$3.99 ,,Scholastic Pub,,,,,,
I am A Great Big Eighteen wheeler,First,,Scholastic Inc Pub.,2003,,2221,English,New York,,,,,Michael Anthony Steele,,2221,,1,$3.99 ,,Scholastic Pub,,,,,,
Snowy Blowy Christmas,First,,Scholastic Inc Pub.,2010,,2222,English,New York,,,,,Watty Piper,,2222,,1,$3.99 ,,Scholastic Pub,,,,,,
Dinosaur's Divorce,First,,Little Brown and Company,2001,,2223,English,New York,,,,,Laurene Krasny Brown,,2223,,1,$7.99 ,,Little Brown Comp,,,,,,
All About Feelings,First,,PI Publications,2006,,2224,English,New York,,,,,Sarah Albee,,2224,,1,$3.99 ,,PI Publication,,,,,,
A Boy Wants a Dinosaur,First,,Scholastic Inc Pub.,1992,,2225,English,New York,,,,,Hiawyn Oram,,2225,,1,$3.99 ,,Scholastic Pub,,,,,,
Barney's Big Balloon,First,,Barney Publication,2000,,2226,English,New York,,,,,Mark S Bernthal,,2226,,1,$3.99 ,,Barney Pub,,,,,,
Charlie the Caterpillar,First,,Scholastic Inc Pub.,2005,,2227,English,New York,,,,,Christopher Santoro,,2227,,1,$3.99 ,,Scholastic Pub,,,,,,
The Ugly Duckling ,First,,Troll Associates,2005,,2228,English,New York,,,,,Hans Christian Andersen,,2228,,1,$3.99 ,,Scholastic Pub,,,,,,
Taking Turns,First,,PI Publications,2000,,2229,English,New York,,,,,Constance Allen,,2229,,1,$3.99 ,,PI Publication,,,,,,
The Case of the Missing Sandwich,First,,Samrterville Production,2009,,2230,English,New York,,,,,Amy Kraft,,2230,,1,$3.99 ,,Smarterville Production,,,,,,
The Messy Monster,First,,Troll Associates,1986,,2231,English,New York,,,,,Michael J Pellowski,,2231,,1,$3.99 ,,Troll associates,,,,,,
I am a Good Friend,First,,Scholastic Inc Pub.,2004,,2232,English,New York,,,,,David Parker,,2232,,1,$3.99 ,,Scholastic Pub,,,,,,
Skippyjon Jones in the Dog House,First,,Scholastic Inc Pub.,2006,,2233,English,New York,,,,,Judy Schachner,,2233,,1,$3.99 ,,Scholastic Pub,,,,,,
Skippyjon Jones in Mummy Trouble,First,,Scholastic Inc Pub.,2007,,2234,English,New York,,,,,Judy Schachner,,2234,,1,$3.99 ,,Scholastic Pub,,,,,,
Olive My Love,First,,Scholastic Inc Pub.,2006,,2235,English,New York,,,,,Vivian Walsh,,2235,,1,$3.99 ,,Scholastic Pub,,,,,,
I am a Little Teapot,First,,Scholastic Inc Pub.,1997,,2236,English,New York,,,,,Iza Trapani,,2236,,1,$3.99 ,,Scholastic Pub,,,,,,
How I Spent My Summer Vacation,First,,Scholastic Inc Pub.,1995,,2237,English,New York,,,,,Mark Teague,,2237,,1,$3.99 ,,Scholastic Pub,,,,,,
Cows Can't Fly,First,,Scholastic Inc Pub.,2000,,2238,English,New York,,,,,David Milgrtim,,2238,,1,$3.99 ,,Scholastic Pub,,,,,,
What Shall I Bring the King,First,,Scholastic Inc Pub.,2007,,2239,English,New York,,,,,Maria Fleming,,2239,,1,$3.50 ,,Scholastic Pub,,,,,,
Here's to you America!,First,,Little Simon Pub,2002,,2240,English,New York,,,,,Charles M Schulz,,2240,,1,$5.99 ,,Little Simon Pub ,,,,,,
Dinosaur Bones,First,,Scholastic Inc Pub.,2002,,2241,English,New York,,,,,Bob Barner,,2241,,1,$3.99 ,,Scholastic Pub,,,,,,
The Great Fuzz Frenzy,First,,Scholastic Inc Pub.,2005,,2242,English,New York,,,,,Janet Stevens,,2242,,1,$4.99 ,,Scholastic Pub,,,,,,
Can you find the Difference?,First,,Disney books ,1998,,2243,English,New York,,,,,Nancy Parent,,2243,,1,$3.99 ,,Disney books,,,,,,
A Pirate's Tale,First,,Scholastic Inc Pub.,2006,,2244,English,New York,,,,,Alan Jardine,,2244,,1,$3.99 ,,Scholastic Pub,,,,,,
Good Night Mr.Night,First,,Voyager Books,2005,,2245,English,New York,,,,,Dan Yaccarino,,2245,,1,$6.00 ,,Voyager Books ,,,,,,
Cloudy With a Chance of Meatballs,First,,Scholastic Inc Pub.,1993,,2246,English,New York,,,,,Judi Barrett,,2246,,1,$5.00 ,,Scholastic Pub,,,,,,
"Penguin Pete, Ahoy!",First,,North South Books,1993,,2247,English,New York,,,,,Marcus Pfister,,2247,,1,$4.95 ,,North South Books,,,,,,
Koala Lou,First,,Puffin Books,2000,,2248,English,New York,,,,,Mem Fox,,2248,,1,$14.95 ,,Puffin Book,,,,,,
The Big Chase,First,,Platt & Munk Publishers,2000,,2249,English,New York,,,,,Michaela Munteam,,2249,,1,$2.99 ,,Platt & Munk Pub,,,,,,
Browny Bear Listens to His Elders,First,,Scholars Hub,2007,,2250,English,Delhi,,,,,Geetika Bahi,,2250,,1,40,,Scholars Hub Delhi,,,,,,
Franklin Wants A pet,First,,Scholastic Inc Pub.,1995,,2251,English,New York,,,,,Brenda Clark,,2251,,1,$3.99 ,,Scholastic Pub,,,,,,
Rhymes and Tales,First,,Holt Rinehart and Winston,1973,,2252,English,New York,,,,,Eldonna L Evertts,,2252,,1,$5.99 ,,Holt Rinehart and winston Inc,,,,,,
The Great Ant Adventure,First,,Scholastic Inc Pub.,2006,,2253,English,New York,,,,,Quinlan B lee,,2253,,1,$3.99 ,,Scholastic Pub,,,,,,
The Race ,First,,Hooked on Phonics,1998,,2254,English,New York,,,,,Jan Swanberg,,2254,,1,$3.99 ,,Hooked on Phonics,,,,,,
Cuckoo can't find you,First,,Scholastic Inc Pub.,2003,,2255,English,New York,,,,,Lorianne Siomades,,2255,,1,$2.99 ,,Scholastic Pub,,,,,,
Care Bears Special Delivery,First,,Scholastic Inc Pub.,2004,,2256,English,New York,,,,,Quinlan B lee,,2256,,1,$3.99 ,,Scholastic Pub,,,,,,
Arthur's Teacher Trouble,First,,Trumpet Club Pub,1989,,2257,English,New York,,,,,Marc Brown,,2257,,1,$3.99 ,,Trumpet Club,,,,,,
Going to Grandma's,First,,Scholastic Inc Pub.,2008,,2258,English,New York,,,,,Pamela Chanko,,2258,,1,$3.50 ,,Scholastic Pub,,,,,,
When the Leaf Blew in,First,,Scholastic Inc Pub.,2006,,2259,English,New York,,,,,Steve Metzger,,2259,,1,$3.99 ,,Scholastic Pub,,,,,,
The Gingerbread Man,First,,Scholastic Inc Pub.,1998,,2260,English,New York,,,,,Jim Aylesworth,,2260,,1,$3.99 ,,Scholastic Pub,,,,,,
Coyote Tales,First,,Ancient City Press,1988,,2261,English,Mexico,,,,,Willam Morgan,,2261,,1,$3.99 ,,Ancient City Press,,,,,,
If I Could Drive a Fire Truck!,First,,Scholastic Inc Pub.,1995,,2262,English,New York,,,,,Suasan Spellman,,2262,,1,$3.99 ,,Scholastic Pub,,,,,,
Come Clean for School,First,,Harper Festival,2012,,2263,English,New York,,,,,Jan & Mike Berenstain,,2263,,1,$2.50 ,,Harper Festival,,,,,,
Get out of Bed!,First,,Scholastic Inc Pub.,1998,,2264,English,New York,,,,,Alen & Lea Daniel,,2264,,1,$3.99 ,,Scholastic Pub,,,,,,
If I Could Drivean Ambulance!,First,,Scholastic Inc Pub.,2003,,2265,English,New York,,,,,Michael Teitelbaum,,2265,,1,$3.99 ,,Scholastic Pub,,,,,,
Needing Attention,First,,Scholastic Inc Pub.,1996,,2266,English,New York,,,,,Joy Berry,,2266,,1,$3.99 ,,Scholastic Pub,,,,,,
The Best thing about Valentines,First,,Scholastic Inc Pub.,2004,,2267,English,New York,,,,,Eleanor Hudson,,2267,,1,$3.99 ,,Scholastic Pub,,,,,,
Snow White,First,,Grosset and Dunlap,2007,,2268,English,New York,,,,,Megan E Bryant,,2268,,1,$3.99 ,,Scholastic Pub,,,,,,
Little Red Riding Hood,First,,Merrigold Press,1988,,2269,English,New York,,,,,Lyn Calder,,2269,,1,$3.99 ,,Merrigold Press,,,,,,
What to Do Blue?,First,,Simon Spotlight,1999,,2270,English,New York,,,,,Angela C Santomero,,2270,,1,$3.50 ,,Simon Spotlight,,,,,,
Bedtime Stories,First,,Random House,1972,,2271,English,New York,,,,,Richard Scarry,,2271,,1,$3.25 ,,Random House Pub,,,,,,
I was So Mad,First,,Scholastic Inc Pub.,1983,,2272,English,New York,,,,,Mercer Mayer,,2272,,1,$3.25 ,,Scholastic Pub,,,,,,
Kobo The Koala Bear,First,,A whitman Book,1972,,2273,English,New York,,,,,Marjory Schwalje,,2273,,1,$3.99 ,,A Whitman Book,,,,,,
Butterfly Magic,First,,Troll Associates,1996,,2274,English,New York,,,,,Melissa Getzoff,,2274,,1,$3.99 ,,Troll associates,,,,,,
Riddle Riot,First,,Sterling Publishing,2003,,2275,English,New York,,,,,Lori Miller Fox,,2275,,1,$3.99 ,,Sterling Publishing,,,,,,
The Impatient Turtle,First,,Bethany House Pub,2000,,2276,English,New York,,,,,Nancy Munger,,2276,,1,$6.99 ,,Bethany Backyard Pub,,,,,,
The School Play,First,,Scholastic Inc Pub.,2001,,2277,English,New York,,,,,Rosemary wells,,2277,,1,$5.99 ,,Scholastic Pub,,,,,,
Poppeton in Fall,First,,Scholastic Inc Pub.,1999,,2278,English,New York,,,,,Cynthia Rylant,,2278,,1,$3.99 ,,Scholastic Pub,,,,,,
The Race ,First,,Hooked on Phonics,1998,,2279,English,New York,,,,,Jan Swanberg,,2279,,1,$3.99 ,,Hooked on Phonics,,,,,,
